383.980,5.073
384.180,4.815
384.390,4.929
384.600,5.855
384.810,5.170
385.020,4.651
385.230,4.418
385.440,5.359
385.650,4.973
385.860,4.386
386.060,4.407
386.270,5.070
386.480,5.176
386.690,5.028
386.900,5.367
387.110,4.476
387.320,4.646
387.530,5.008
387.730,4.902
387.940,5.011
388.150,4.983
388.360,4.712
388.570,4.973
388.780,5.002
388.990,4.814
389.200,4.575
389.400,4.899
389.610,4.871
389.820,5.251
390.030,5.056
390.240,4.932
390.450,4.621
390.660,5.409
390.860,5.102
391.070,4.537
391.280,5.317
391.490,4.690
391.700,4.834
391.910,4.991
392.120,4.994
392.320,5.171
392.530,4.848
392.740,4.381
392.950,5.221
393.160,5.483
393.370,4.824
393.570,4.576
393.780,5.076
393.990,5.483
394.200,4.325
394.410,4.828
394.620,5.034
394.820,5.071
395.030,5.102
395.240,4.841
395.450,4.816
395.660,4.862
395.870,5.072
396.070,5.289
396.280,5.556
396.490,4.881
396.700,5.292
396.910,5.310
397.110,4.436
397.320,4.852
397.530,5.130
397.740,4.285
397.950,5.097
398.160,4.800
398.360,5.275
398.570,4.795
398.780,4.958
398.990,4.860
399.200,4.374
399.400,4.690
399.610,5.132
399.820,4.900
400.030,4.480
400.240,5.242
400.440,5.283
400.650,5.290
400.860,4.386
401.070,4.997
401.270,4.940
401.480,4.459
401.690,4.472
401.900,4.427
402.110,4.581
402.310,4.284
402.520,4.947
402.730,4.428
402.940,5.107
403.150,4.397
403.350,4.880
403.560,5.128
403.770,5.464
403.980,4.758
404.180,4.924
404.390,5.023
404.600,5.278
404.810,5.184
405.010,5.062
405.220,4.984
405.430,5.017
405.640,4.917
405.850,4.740
406.050,4.463
406.260,5.172
406.470,5.172
406.680,4.731
406.880,4.131
407.090,4.889
407.300,5.329
407.510,5.129
407.710,5.616
407.920,5.592
408.130,4.572
408.340,4.788
408.540,4.958
408.750,4.652
408.960,4.906
409.160,5.292
409.370,5.580
409.580,4.486
409.790,5.364
409.990,5.350
410.200,4.825
410.410,5.298
410.620,4.713
410.820,5.148
411.030,4.829
411.240,4.870
411.450,4.761
411.650,5.448
411.860,4.541
412.070,5.168
412.270,4.990
412.480,5.276
412.690,4.874
412.900,4.802
413.100,5.399
413.310,4.566
413.520,5.292
413.720,4.892
413.930,5.246
414.140,5.519
414.350,5.155
414.550,5.281
414.760,5.154
414.970,5.006
415.170,5.082
415.380,5.045
415.590,5.324
415.790,5.148
416.000,4.841
416.210,5.072
416.410,5.362
416.620,4.821
416.830,5.274
417.040,5.007
417.240,5.074
417.450,4.715
417.660,4.972
417.860,5.133
418.070,5.727
418.280,4.942
418.480,5.164
418.690,5.263
418.900,5.068
419.100,5.469
419.310,4.641
419.520,5.024
419.720,5.304
419.930,5.252
420.140,5.118
420.340,5.144
420.550,5.438
420.760,5.109
420.960,5.492
421.170,5.003
421.380,5.240
421.580,5.360
421.790,4.904
422.000,5.284
422.200,5.442
422.410,5.519
422.620,5.049
422.820,5.686
423.030,5.489
423.240,5.500
423.440,5.718
423.650,5.672
423.850,5.420
424.060,5.665
424.270,5.023
424.470,5.352
424.680,5.397
424.890,5.900
425.090,5.160
425.300,5.564
425.510,5.478
425.710,5.295
425.920,4.745
426.120,5.213
426.330,5.585
426.540,5.537
426.740,6.339
426.950,5.606
427.160,5.240
427.360,5.585
427.570,5.608
427.770,5.550
427.980,5.538
428.190,5.291
428.390,5.111
428.600,5.293
428.810,5.367
429.010,5.548
429.220,5.141
429.420,5.605
429.630,5.408
429.840,5.290
430.040,5.232
430.250,5.331
430.450,5.345
430.660,5.221
430.870,5.100
431.070,5.757
431.280,5.662
431.480,5.181
431.690,5.064
431.900,5.404
432.100,5.322
432.310,5.400
432.510,5.399
432.720,5.388
432.920,5.010
433.130,5.315
433.340,5.154
433.540,5.563
433.750,5.217
433.950,5.322
434.160,5.295
434.370,5.530
434.570,5.248
434.780,5.532
434.980,5.780
435.190,5.457
435.390,5.556
435.600,5.153
435.810,5.679
436.010,5.248
436.220,5.466
436.420,4.976
436.630,5.061
436.830,5.073
437.040,5.688
437.240,5.676
437.450,5.406
437.660,4.965
437.860,5.343
438.070,5.515
438.270,5.091
438.480,5.037
438.680,5.313
438.890,5.356
439.090,5.263
439.300,5.256
439.500,5.144
439.710,5.612
439.920,5.290
440.120,5.236
440.330,5.828
440.530,5.870
440.740,5.439
440.940,5.344
441.150,5.196
441.350,5.653
441.560,5.577
441.760,5.683
441.970,5.608
442.170,5.512
442.380,5.727
442.580,5.410
442.790,5.416
443.000,5.445
443.200,5.713
443.410,5.710
443.610,5.500
443.820,5.340
444.020,5.599
444.230,5.513
444.430,5.572
444.640,5.167
444.840,5.475
445.050,5.752
445.250,5.484
445.460,6.047
445.660,5.355
445.870,5.560
446.070,5.513
446.280,5.454
446.480,5.921
446.690,5.587
446.890,5.446
447.100,5.497
447.300,5.895
447.510,5.707
447.710,5.914
447.920,5.840
448.120,5.640
448.330,5.850
448.530,5.620
448.730,6.082
448.940,5.575
449.140,5.053
449.350,5.609
449.550,5.981
449.760,5.439
449.960,5.702
450.170,6.007
450.370,5.900
450.580,5.904
450.780,5.600
450.990,5.912
451.190,5.842
451.400,5.751
451.600,5.498
451.810,5.583
452.010,4.956
452.210,5.651
452.420,6.006
452.620,5.764
452.830,5.836
453.030,5.878
453.240,5.351
453.440,5.836
453.650,5.859
453.850,5.724
454.060,5.957
454.260,5.730
454.460,5.661
454.670,5.959
454.870,6.082
455.080,5.689
455.280,5.809
455.490,6.236
455.690,5.757
455.890,5.991
456.100,5.774
456.300,5.745
456.510,5.825
456.710,5.840
456.920,5.922
457.120,6.176
457.320,5.980
457.530,5.622
457.730,6.011
457.940,5.469
458.140,6.130
458.350,5.884
458.550,6.346
458.750,5.631
458.960,5.999
459.160,6.055
459.370,6.076
459.570,6.014
459.770,5.789
459.980,6.191
460.180,5.628
460.390,5.941
460.590,6.029
460.790,6.261
461.000,5.804
461.200,6.474
461.410,6.356
461.610,6.027
461.810,6.190
462.020,6.338
462.220,5.894
462.430,5.927
462.630,5.928
462.830,5.822
463.040,6.072
463.240,6.462
463.450,6.564
463.650,6.174
463.850,6.260
464.060,6.304
464.260,6.404
464.460,6.250
464.670,6.081
464.870,6.482
465.080,6.403
465.280,6.340
465.480,6.551
465.690,6.623
465.890,6.562
466.090,6.153
466.300,6.099
466.500,6.298
466.710,6.678
466.910,6.522
467.110,7.035
467.320,6.644
467.520,6.364
467.720,6.845
467.930,6.379
468.130,6.660
468.330,6.590
468.540,6.858
468.740,6.766
468.940,6.846
469.150,6.880
469.350,6.802
469.550,6.621
469.760,6.840
469.960,6.775
470.170,7.146
470.370,6.852
470.570,6.752
470.780,7.001
470.980,6.594
471.180,6.817
471.390,6.846
471.590,6.733
471.790,7.134
471.990,6.860
472.200,7.176
472.400,6.929
472.600,7.046
472.810,6.835
473.010,6.879
473.210,6.865
473.420,7.113
473.620,6.932
473.820,7.155
474.030,6.941
474.230,6.955
474.430,6.752
474.640,6.970
474.840,6.909
475.040,6.945
475.250,7.023
475.450,7.170
475.650,6.713
475.850,6.794
476.060,6.954
476.260,6.809
476.460,6.833
476.670,6.806
476.870,7.019
477.070,7.000
477.280,6.674
477.480,6.797
477.680,6.861
477.880,6.933
478.090,7.171
478.290,7.106
478.490,6.960
478.700,6.897
478.900,6.718
479.100,6.876
479.300,6.926
479.510,6.832
479.710,7.153
479.910,7.194
480.110,6.969
480.320,6.870
480.520,6.859
480.720,6.964
480.930,7.249
481.130,7.152
481.330,7.215
481.530,7.045
481.740,7.095
481.940,7.302
482.140,7.149
482.340,7.140
482.550,7.119
482.750,7.257
482.950,7.066
483.150,7.218
483.360,7.315
483.560,7.222
483.760,7.109
483.960,7.202
484.170,6.891
484.370,7.119
484.570,7.347
484.770,7.650
484.980,7.591
485.180,7.257
485.380,7.551
485.580,7.405
485.790,7.568
485.990,7.715
486.190,7.576
486.390,7.677
486.590,7.331
486.800,7.567
487.000,7.790
487.200,7.535
487.400,7.250
487.610,7.523
487.810,7.599
488.010,7.415
488.210,7.567
488.410,7.526
488.620,7.611
488.820,7.538
489.020,7.627
489.220,7.562
489.430,7.333
489.630,7.918
489.830,7.670
490.030,7.635
490.230,7.797
490.440,7.484
490.640,7.907
490.840,7.767
491.040,7.962
491.240,7.836
491.450,7.982
491.650,7.906
491.850,7.712
492.050,7.861
492.250,7.889
492.450,7.916
492.660,8.046
492.860,8.015
493.060,7.904
493.260,7.996
493.460,8.107
493.670,8.043
493.870,8.033
494.070,7.815
494.270,7.960
494.470,7.912
494.670,7.850
494.880,8.295
495.080,8.076
495.280,7.868
495.480,8.192
495.680,8.206
495.890,7.777
496.090,8.146
496.290,8.338
496.490,7.954
496.690,8.180
496.890,8.165
497.090,7.972
497.300,7.971
497.500,8.353
497.700,8.249
497.900,8.322
498.100,7.880
498.300,8.383
498.510,8.131
498.710,8.209
498.910,7.740
499.110,7.815
499.310,7.790
499.510,7.939
499.710,7.938
499.920,8.029
500.120,8.272
500.320,7.667
500.520,7.746
500.720,7.908
500.920,7.912
501.120,7.693
501.320,8.118
501.530,7.859
501.730,7.906
501.930,7.668
502.130,8.113
502.330,8.068
502.530,7.838
502.730,7.772
502.930,8.032
503.140,7.823
503.340,8.036
503.540,7.773
503.740,8.178
503.940,7.904
504.140,7.945
504.340,7.722
504.540,8.086
504.740,7.730
504.950,8.095
505.150,8.101
505.350,8.105
505.550,8.075
505.750,8.056
505.950,8.048
506.150,7.806
506.350,7.961
506.550,7.822
506.750,8.115
506.950,8.028
507.160,8.432
507.360,8.330
507.560,7.986
507.760,8.307
507.960,8.265
508.160,8.303
508.360,8.538
508.560,8.078
508.760,8.249
508.960,8.300
509.160,7.983
509.360,8.418
509.570,8.301
509.770,8.571
509.970,8.465
510.170,8.560
510.370,8.498
510.570,8.337
510.770,8.406
510.970,8.697
511.170,9.063
511.370,8.896
511.570,8.482
511.770,8.743
511.970,8.908
512.170,8.805
512.370,8.971
512.570,8.907
512.780,9.013
512.980,8.526
513.180,8.988
513.380,8.579
513.580,8.613
513.780,8.692
513.980,8.544
514.180,8.965
514.380,8.968
514.580,8.797
514.780,8.910
514.980,9.088
515.180,8.989
515.380,8.655
515.580,8.428
515.780,8.774
515.980,8.819
516.180,9.133
516.380,8.942
516.580,8.659
516.780,8.823
516.980,8.680
517.180,8.543
517.380,8.780
517.580,9.184
517.780,8.925
517.980,9.011
518.180,8.994
518.380,8.951
518.580,8.963
518.780,8.998
518.980,9.194
519.180,9.200
519.380,9.393
519.580,9.130
519.780,8.945
519.980,9.552
520.180,9.218
520.380,9.540
520.580,9.619
520.780,9.663
520.980,9.360
521.180,9.836
521.380,9.665
521.580,9.452
521.780,9.836
521.980,10.269
522.180,10.169
522.380,10.237
522.580,10.196
522.780,10.236
522.980,10.392
523.180,10.246
523.380,10.625
523.580,10.412
523.780,10.764
523.980,10.664
524.180,10.497
524.380,10.834
524.580,10.828
524.780,10.970
524.980,10.856
525.180,10.752
525.380,10.826
525.580,11.038
525.780,10.771
525.980,11.182
526.180,10.854
526.380,11.390
526.580,11.391
526.780,11.300
526.980,11.203
527.170,11.316
527.370,11.179
527.570,11.446
527.770,11.184
527.970,11.352
528.170,11.450
528.370,11.229
528.570,11.197
528.770,11.527
528.970,11.505
529.170,11.399
529.370,11.602
529.570,11.472
529.770,11.369
529.970,11.124
530.170,11.669
530.360,11.350
530.560,11.047
530.760,11.103
530.960,11.258
531.160,11.024
531.360,11.181
531.560,10.922
531.760,11.161
531.960,10.864
532.160,10.904
532.360,11.045
532.560,11.289
532.760,10.897
532.950,10.951
533.150,11.281
533.350,10.989
533.550,11.385
533.750,10.945
533.950,11.012
534.150,10.991
534.350,11.149
534.550,10.633
534.750,11.374
534.940,11.348
535.140,10.771
535.340,11.404
535.540,11.009
535.740,11.072
535.940,11.287
536.140,11.332
536.340,11.222
536.540,11.348
536.730,11.196
536.930,11.288
537.130,11.112
537.330,11.158
537.530,11.072
537.730,11.241
537.930,11.361
538.130,11.017
538.320,11.478
538.520,11.231
538.720,11.522
538.920,11.356
539.120,11.345
539.320,11.310
539.520,10.923
539.720,11.162
539.910,11.537
540.110,11.393
540.310,11.504
540.510,11.159
540.710,11.357
540.910,11.300
541.110,11.376
541.300,11.060
541.500,10.992
541.700,11.326
541.900,11.327
542.100,11.219
542.300,11.164
542.490,10.904
542.690,10.915
542.890,11.203
543.090,11.239
543.290,10.684
543.490,10.869
543.680,11.196
543.880,10.808
544.080,11.060
544.280,11.278
544.480,10.532
544.680,11.018
544.870,11.153
545.070,11.130
545.270,11.040
545.470,10.915
545.670,11.070
545.870,11.237
546.060,11.560
546.260,11.393
546.460,11.589
546.660,11.424
546.860,11.717
547.050,11.454
547.250,11.485
547.450,11.919
547.650,11.896
547.850,11.797
548.040,12.177
548.240,11.879
548.440,12.188
548.640,12.100
548.840,12.174
549.030,11.779
549.230,12.174
549.430,12.476
549.630,12.637
549.830,12.320
550.020,13.059
550.220,12.471
550.420,12.692
550.620,12.353
550.820,12.807
551.010,12.664
551.210,12.592
551.410,12.840
551.610,12.730
551.800,12.703
552.000,12.990
552.200,12.751
552.400,12.804
552.600,12.841
552.790,12.385
552.990,13.092
553.190,12.644
553.390,12.962
553.580,12.506
553.780,12.859
553.980,12.429
554.180,12.838
554.370,12.237
554.570,12.297
554.770,12.632
554.970,12.689
555.160,12.444
555.360,12.596
555.560,12.472
555.760,12.256
555.950,12.111
556.150,12.395
556.350,12.383
556.550,11.873
556.740,12.477
556.940,12.371
557.140,12.281
557.340,11.982
557.530,12.031
557.730,11.710
557.930,11.884
558.130,11.965
558.320,11.465
558.520,11.858
558.720,12.020
558.920,12.031
559.110,12.047
559.310,11.913
559.510,11.821
559.700,12.198
559.900,11.801
560.100,11.595
560.300,11.881
560.490,12.059
560.690,12.055
560.890,12.143
561.080,12.283
561.280,12.118
561.480,12.139
561.680,12.164
561.870,12.586
562.070,11.882
562.270,12.144
562.460,12.333
562.660,12.204
562.860,12.294
563.050,12.558
563.250,11.935
563.450,12.613
563.650,12.821
563.840,12.626
564.040,12.220
564.240,12.595
564.430,12.295
564.630,12.659
564.830,12.201
565.020,12.305
565.220,12.815
565.420,12.376
565.610,13.008
565.810,12.801
566.010,12.851
566.200,12.576
566.400,12.460
566.600,12.762
566.790,12.641
566.990,12.704
567.190,12.336
567.380,12.721
567.580,12.634
567.780,12.499
567.970,13.047
568.170,12.892
568.370,12.826
568.560,13.224
568.760,13.089
568.960,12.840
569.150,13.187
569.350,14.232
569.550,13.494
569.740,13.070
569.940,12.855
570.140,13.168
570.330,13.168
570.530,13.095
570.730,13.385
570.920,13.641
571.120,13.668
571.310,13.517
571.510,13.341
571.710,13.561
571.900,13.800
572.100,13.201
572.300,13.911
572.490,13.336
572.690,13.781
572.880,13.744
573.080,14.048
573.280,14.104
573.470,14.487
573.670,14.481
573.870,14.539
574.060,14.686
574.260,14.381
574.450,14.598
574.650,14.832
574.850,13.953
575.040,15.012
575.240,14.457
575.440,14.736
575.630,14.527
575.830,14.214
576.020,14.382
576.220,14.689
576.420,14.264
576.610,14.273
576.810,14.645
577.000,14.609
577.200,14.543
577.400,14.725
577.590,14.646
577.790,14.223
577.980,14.357
578.180,14.523
578.370,14.380
578.570,14.056
578.770,14.565
578.960,14.723
579.160,13.953
579.350,13.739
579.550,14.249
579.750,14.215
579.940,13.393
580.140,13.871
580.330,13.747
580.530,13.592
580.720,13.537
580.920,13.364
581.120,13.182
581.310,13.682
581.510,13.582
581.700,13.677
581.900,13.921
582.090,13.147
582.290,13.608
582.480,13.849
582.680,13.325
582.880,13.503
583.070,13.477
583.270,13.498
583.460,13.396
583.660,12.817
583.850,13.517
584.050,13.691
584.240,13.508
584.440,13.109
584.630,13.562
584.830,13.633
585.030,13.750
585.220,13.123
585.420,13.184
585.610,13.211
585.810,13.439
586.000,13.413
586.200,13.782
586.390,12.943
586.590,13.090
586.780,12.831
586.980,13.380
587.170,13.190
587.370,13.077
587.560,13.152
587.760,13.499
587.950,13.400
588.150,13.670
588.340,12.679
588.540,13.382
588.740,12.957
588.930,13.663
589.130,13.565
589.320,13.908
589.520,13.682
589.710,13.365
589.910,13.771
590.100,13.591
590.300,13.960
590.490,13.923
590.690,14.033
590.880,14.672
591.080,14.579
591.270,14.593
591.470,14.877
591.660,14.592
591.850,14.921
592.050,14.650
592.240,15.117
592.440,15.414
592.630,15.001
592.830,15.010
593.020,15.271
593.220,15.111
593.410,15.047
593.610,14.876
593.800,14.636
594.000,15.170
594.190,14.954
594.390,15.032
594.580,14.696
594.780,14.688
594.970,14.821
595.170,14.935
595.360,14.474
595.560,14.694
595.750,14.903
595.940,14.855
596.140,14.319
596.330,15.122
596.530,14.495
596.720,14.349
596.920,14.617
597.110,14.272
597.310,14.050
597.500,14.453
597.690,14.421
597.890,14.191
598.080,14.768
598.280,14.913
598.470,14.707
598.670,14.930
598.860,14.168
599.060,14.801
599.250,14.720
599.440,14.902
599.640,14.568
599.830,15.236
600.030,14.528
600.220,14.714
600.420,14.623
600.610,14.874
600.800,15.219
601.000,14.792
601.190,14.745
601.390,14.709
601.580,15.398
601.780,14.718
601.970,14.940
602.160,15.072
602.360,14.660
602.550,15.438
602.750,14.529
602.940,15.054
603.130,14.921
603.330,15.374
603.520,14.836
603.720,14.141
603.910,14.970
604.100,15.169
604.300,15.132
604.490,15.354
604.690,15.381
604.880,15.128
605.070,14.906
605.270,15.623
605.460,14.691
605.660,15.360
605.850,14.942
606.040,15.062
606.240,14.941
606.430,14.848
606.620,15.365
606.820,14.709
607.010,15.193
607.210,14.911
607.400,15.132
607.590,14.734
607.790,14.621
607.980,14.347
608.170,14.774
608.370,14.358
608.560,14.575
608.760,14.660
608.950,14.505
609.140,14.068
609.340,14.408
609.530,14.077
609.720,14.383
609.920,13.625
610.110,13.645
610.300,13.793
610.500,14.023
610.690,13.729
610.880,13.890
611.080,13.542
611.270,13.557
611.460,13.796
611.660,13.583
611.850,13.168
612.040,13.631
612.240,13.647
612.430,13.603
612.620,13.325
612.820,13.751
613.010,13.615
613.200,13.667
613.400,13.982
613.590,13.472
613.780,13.294
613.980,13.588
614.170,13.396
614.360,13.463
614.560,14.177
614.750,13.552
614.940,14.012
615.140,13.599
615.330,13.271
615.520,12.820
615.720,13.328
615.910,13.833
616.100,13.602
616.300,13.476
616.490,13.860
616.680,13.262
616.880,13.399
617.070,13.189
617.260,13.963
617.450,14.152
617.650,13.894
617.840,14.350
618.030,13.880
618.230,13.676
618.420,14.084
618.610,14.072
618.800,14.258
619.000,14.509
619.190,14.011
619.380,13.451
619.580,14.418
619.770,14.046
619.960,14.332
620.150,14.514
620.350,14.688
620.540,14.728
620.730,14.346
620.930,14.621
621.120,14.492
621.310,14.533
621.500,14.788
621.700,14.214
621.890,14.800
622.080,14.814
622.270,15.183
622.470,15.546
622.660,15.633
622.850,15.167
623.040,15.081
623.240,14.766
623.430,15.330
623.620,15.402
623.810,15.218
624.010,15.594
624.200,15.069
624.390,15.603
624.580,15.612
624.780,15.392
624.970,16.183
625.160,15.433
625.350,15.300
625.550,16.021
625.740,15.538
625.930,15.947
626.120,15.648
626.320,15.767
626.510,15.898
626.700,16.718
626.890,15.860
627.090,15.984
627.280,16.039
627.470,16.488
627.660,16.052
627.850,16.372
628.050,16.433
628.240,16.508
628.430,16.300
628.620,16.362
628.820,16.768
629.010,16.325
629.200,17.231
629.390,16.534
629.580,16.634
629.780,16.867
629.970,16.422
630.160,16.119
630.350,16.374
630.540,16.406
630.740,15.989
630.930,16.394
631.120,16.143
631.310,16.111
631.500,16.549
631.700,15.655
631.890,16.106
632.080,16.296
632.270,16.529
632.460,14.879
632.650,16.222
632.850,16.056
633.040,16.452
633.230,15.764
633.420,15.071
633.610,16.280
633.810,15.685
634.000,15.548
634.190,15.474
634.380,15.281
634.570,15.181
634.760,14.812
634.960,15.764
635.150,15.290
635.340,15.378
635.530,15.029
635.720,15.290
635.910,15.352
636.110,15.268
636.300,15.160
636.490,14.777
636.680,15.395
636.870,15.305
637.060,16.014
637.260,15.370
637.450,16.537
637.640,15.441
637.830,15.043
638.020,15.086
638.210,15.631
638.400,15.439
638.600,15.705
638.790,15.602
638.980,15.131
639.170,14.979
639.360,15.660
639.550,14.634
639.740,15.702
639.930,15.233
640.130,15.124
640.320,15.281
640.510,15.246
640.700,14.925
640.890,15.129
641.080,15.595
641.270,14.962
641.460,14.723
641.660,14.675
641.850,14.677
642.040,14.964
642.230,15.193
642.420,14.846
642.610,15.807
642.800,14.572
642.990,14.522
643.180,15.466
643.380,14.872
643.570,15.057
643.760,15.598
643.950,15.201
644.140,15.736
644.330,14.960
644.520,14.844
644.710,15.553
644.900,14.849
645.090,15.572
645.290,14.461
645.480,15.281
645.670,14.843
645.860,15.475
646.050,15.085
646.240,15.182
646.430,14.844
646.620,15.402
646.810,15.444
647.000,16.110
647.190,15.154
647.380,15.271
647.570,14.715
647.770,14.856
647.960,14.645
648.150,15.139
648.340,14.801
648.530,14.302
648.720,15.412
648.910,15.004
649.100,14.700
649.290,14.492
649.480,14.221
649.670,14.542
649.860,14.609
650.050,14.477
650.240,14.619
650.430,15.035
650.620,15.435
650.810,15.347
651.010,14.916
651.200,14.797
651.390,14.702
651.580,14.047
651.770,14.874
651.960,15.103
652.150,14.779
652.340,14.917
652.530,14.980
652.720,14.717
652.910,14.393
653.100,14.827
653.290,14.414
653.480,15.009
653.670,15.030
653.860,15.409
