wl,d0001,d0002,d0003,p0001,p0002,p0003,t0001,t0002,t0003,v0001,v0002,v0003
707.797,6.577199137,8.379014718,10.07222082,16.23570094,22.96444941,22.05089682,7.00814001,6.544166521,7.031846105,17.40836303,16.59300281,18.0939051
708.369,6.510317814,8.324213432,10.16812637,15.99843798,22.9073572,22.07942604,6.963237066,6.543099477,7.048874911,17.46753422,16.67189777,18.12125743
708.942,6.655047843,8.408395735,10.25322745,16.06003853,23.054115,22.09472805,6.979192172,6.540392417,7.057945828,17.56769667,16.71775492,18.18289383
709.515,6.686429201,8.387111284,10.26548279,16.25441088,23.05029603,22.32167443,7.106539835,6.560240636,7.080047607,17.6186177,16.7223673,18.2465682
710.087,6.65798679,8.414098848,10.34692368,16.22256456,23.16344825,22.24684348,7.102870752,6.562756278,7.141017649,17.63405612,16.72605183,18.23077304
710.66,6.593556015,8.382862581,10.19591035,16.20635978,23.12876472,22.21559556,7.01137056,6.548839163,7.109048551,17.71983407,16.79105805,18.380265
711.232,6.594947652,8.394046259,10.28642209,16.13742295,23.10729575,22.25104492,6.957697953,6.50405535,7.065628074,17.56653741,16.8814535,18.27159762
711.804,6.683276387,8.445404819,10.28414989,16.17645319,23.20762563,22.19348781,7.014443469,6.538165747,7.136199534,17.725868,16.79145073,18.27663523
712.377,6.692411253,8.400517019,10.37347586,16.29809169,23.2381457,22.28377522,7.104162411,6.588516653,7.14321222,17.76115035,16.99662919,18.27568544
712.949,6.668958763,8.354618727,10.33598041,16.16585732,23.31734844,22.28581675,7.007655125,6.58178167,7.111040647,17.70531216,16.90535179,18.39937386
713.521,6.660053867,8.471508558,10.36776748,16.25853168,23.12535453,22.34057685,7.104590704,6.608045022,7.15169805,17.82750342,16.93196226,18.36292775
714.094,6.758160236,8.379252999,10.40448058,16.28798549,23.2236558,22.35180508,7.073870284,6.599256239,7.217268747,17.88484509,17.04105546,18.51013926
714.666,6.816011143,8.565326038,10.52118398,16.38185496,23.31635306,22.32542703,7.144512127,6.630428877,7.223802342,17.96595021,17.11400271,18.52886728
715.238,6.701666842,8.433743706,10.40108177,16.22670399,23.24001597,22.40718536,7.140016226,6.588038927,7.12418504,17.8433283,17.12617027,18.56723064
715.81,6.751914976,8.451735818,10.48937496,16.32397259,23.33354888,22.52539011,7.051831303,6.530656426,7.14468574,18.05666128,17.0957361,18.56888501
716.382,6.783407103,8.513048169,10.4216639,16.2689507,23.27678222,22.5959102,7.084005713,6.706926344,7.183597652,18.10419479,17.16013186,18.781154
716.954,6.716011984,8.598177686,10.4619723,16.51170039,23.31262596,22.54614667,7.146270842,6.72726631,7.208327033,18.17599303,17.18411449,18.78289132
717.526,6.829956759,8.644094427,10.56829851,16.42589654,23.33444171,22.57966338,7.217678793,6.688839424,7.327900131,18.14377265,17.31674121,18.81924309
718.099,6.805139279,8.528940942,10.55457003,16.43885464,23.45182055,22.57398779,7.177301996,6.67122726,7.254411259,18.10225857,17.375074,18.78941764
718.67,6.911023732,8.524988729,10.5809043,16.47133558,23.45279411,22.61661954,7.176925058,6.690953976,7.275169058,18.2354011,17.31769471,18.81841528
719.242,6.871046934,8.651598889,10.55936548,16.48653914,23.39374363,22.62772406,7.170170568,6.701817336,7.211935976,18.16863716,17.38203271,18.81888887
719.814,6.815151229,8.666117741,10.63301977,16.52197685,23.47267823,22.72731817,7.185649685,6.771797666,7.306166618,18.35352538,17.39797826,18.8849962
720.386,6.916209415,8.633308372,10.64958041,16.49891127,23.55167982,22.52607028,7.139705076,6.696398914,7.364544892,18.2797767,17.49338597,18.87831547
720.958,6.866791692,8.636970554,10.61491528,16.5397301,23.50848226,22.68994403,7.21413247,6.725251349,7.389807386,18.40325012,17.54385371,18.94815816
721.53,6.86007903,8.609862251,10.59562663,16.43894348,23.5778905,22.63617404,7.143025746,6.748043876,7.335406014,18.25770222,17.40498491,18.97174338
722.101,6.985387496,8.588431196,10.65083751,16.56730644,23.60016293,22.76860994,7.184172914,6.802554332,7.372280181,18.4210433,17.49995844,19.05270427
722.673,6.926009644,8.616663739,10.71274419,16.59999447,23.45724122,22.81206393,7.243341391,6.770500181,7.363753594,18.35785698,17.53238239,19.1244993
723.245,6.850104144,8.750079981,10.69123828,16.6929697,23.54594976,22.9271002,7.329610325,6.833150402,7.384814164,18.47921342,17.66510331,19.17113096
723.816,6.957009094,8.752689458,10.83607349,16.6810091,23.61157644,22.96651196,7.297497899,6.854987079,7.384749057,18.68951402,17.70569933,19.16300337
724.388,6.939332429,8.741872599,10.94422409,16.76929312,23.68308294,22.91645776,7.311832532,6.827872259,7.418657604,18.52952659,17.68358381,19.30238465
724.959,6.993796892,8.71190604,10.8868866,16.64711642,23.7353083,22.8505033,7.212402287,6.812245987,7.479192975,18.64425943,17.71726461,19.19850102
725.531,6.920585461,8.839822752,10.80947445,16.72593137,23.74015694,22.95218347,7.313550563,6.906006792,7.411397234,18.72738745,17.71659635,19.32551335
726.102,6.950079317,8.824042792,10.84003023,16.7273334,23.67062824,23.06133752,7.303728742,6.916100081,7.473887029,18.72264284,17.82052712,19.24371422
726.673,7.142199662,8.792975636,10.97675388,16.81058649,23.71226786,22.95036322,7.354342342,6.881732672,7.477307439,18.72230637,17.9163963,19.29738389
727.245,7.030797466,8.839185,11.0128377,16.83365694,23.8601677,23.09102286,7.322248918,6.912580633,7.473003392,18.83583615,17.97428743,19.45325071
727.816,7.042579757,8.77523109,10.89330952,16.73702971,23.81680807,22.95719838,7.267976284,6.92902352,7.505512,18.83395795,17.93164699,19.48098047
728.387,7.016899779,8.835768811,10.95394195,16.8578749,23.86883053,23.10383463,7.374804683,6.849133821,7.554198306,18.79035733,17.96076983,19.42525725
728.958,7.048550675,8.914448672,11.01322332,16.84703885,24.08636701,23.09896993,7.332555446,6.914618428,7.547294571,18.96471381,17.96963814,19.51994259
729.53,6.99203624,8.898461242,10.98301465,16.96970804,23.74334341,23.00930506,7.418034214,6.961888713,7.564240224,18.84779069,18.03534696,19.56810283
730.101,7.059994889,8.930117117,11.05297054,16.91122622,23.88800437,23.14985861,7.366058772,6.963962343,7.5670636,18.91339623,18.15809949,19.5692278
730.672,7.041091298,8.899728647,10.98874998,16.85768964,23.87888266,23.24307168,7.409920601,7.008234828,7.505510093,19.06292188,17.99022248,19.60918858
731.243,7.126378955,8.946169631,11.08473944,16.85396182,23.85468684,23.30421595,7.380063194,6.944659437,7.596902081,19.00156269,18.17997324,19.59530448
731.814,7.136942979,8.926940236,11.04667261,17.03769142,23.88224996,23.14694986,7.452675334,7.005722908,7.503728673,19.11413959,18.20717583,19.83865889
732.385,7.076722725,8.936162764,11.10840844,16.97817709,23.98684476,23.33359288,7.38437924,6.969689379,7.54299242,19.1143064,18.22583927,19.75779602
732.956,7.142431227,9.026894243,11.16906997,17.01958597,23.96810327,23.28294483,7.465957028,7.030954588,7.610026892,19.00984083,18.15780027,19.81568631
733.527,7.173756575,9.000525183,11.20786569,17.01006539,23.9460986,23.34113589,7.501522968,7.02154166,7.643462732,19.17938152,18.25735499,19.77585602
734.098,7.183133708,9.006594598,11.21536091,17.06542208,24.08499076,23.25728812,7.429337742,7.127089609,7.732583781,19.24052548,18.37059606,19.82646985
734.668,7.138296632,8.976874582,11.2529101,17.00628484,23.98929574,23.36421964,7.40409314,6.982436209,7.631767722,19.19126191,18.2218347,19.93576387
735.239,7.217832415,9.035635667,11.21093785,16.99500302,23.94161854,23.24622235,7.503751304,6.969497827,7.699879501,19.17559544,18.39495002,19.9096772
735.81,7.244845923,9.088519316,11.31475571,17.14850137,24.18086435,23.55325525,7.524133684,7.147358327,7.769143764,19.41898201,18.51455028,20.10697674
736.381,7.267588784,9.162638466,11.416976,17.11468584,24.2659795,23.52843288,7.554524336,7.126622091,7.742286678,19.29176271,18.58097414,19.99900496
736.951,7.229311375,9.046926651,11.30784472,17.15856532,24.13633396,23.40704116,7.634047958,7.071053335,7.747427788,19.33460864,18.50840575,19.95695114
737.522,7.298594133,9.054949566,11.30791608,17.18395658,24.09910895,23.5210057,7.600723761,7.008570038,7.750618117,19.401568,18.47108674,20.00800758
738.092,7.295931497,9.106156612,11.33670426,17.24313035,24.18243078,23.53858491,7.556600443,7.185215733,7.872592605,19.56737497,18.59815445,20.152543
738.663,7.354620188,9.142536738,11.46557623,17.34625578,24.39917067,23.59252114,7.53538875,7.145416818,7.805662513,19.5006167,18.67673578,20.22380102
739.233,7.396983764,9.163411239,11.36346107,17.11333668,24.11502907,23.52703317,7.576877277,7.084575029,7.760392601,19.52751145,18.70577786,20.16643974
739.804,7.298276673,9.162369756,11.46785285,17.23146967,24.3793017,23.63346265,7.668640531,7.156103478,7.789124529,19.57969774,18.76529329,20.2225628
740.374,7.30837113,9.124752517,11.44175947,17.20020902,24.27419057,23.5756805,7.576686628,7.072435641,7.755727511,19.57327417,18.71367848,20.22998192
740.945,7.388537683,9.197438916,11.42709186,17.22776275,24.33738983,23.5557865,7.674721876,7.138014087,7.782362576,19.58989916,18.75413211,20.25910035
741.515,7.37923797,9.153683902,11.48216961,17.35020329,24.33886651,23.61158337,7.629473309,7.211093532,7.868267121,19.59600758,18.81230514,20.2417973
742.085,7.376999684,9.336892643,11.55617182,17.32081308,24.36485016,23.63346017,7.614348447,7.192047816,7.9082929,19.74114298,18.85449409,20.39140204
742.655,7.378300817,9.162219883,11.47582442,17.31780773,24.28643472,23.68148866,7.598263591,7.190930236,7.893068688,19.53514781,18.81033242,20.34616236
743.226,7.429814984,9.228504564,11.58649212,17.32492976,24.32364231,23.65457048,7.68732335,7.139974411,7.958728244,19.63270557,18.80873841,20.45577849
743.796,7.41328353,9.345150472,11.60180006,17.36732163,24.42974053,23.87824788,7.744787935,7.285178691,7.890114094,19.88410084,18.91477595,20.55485944
744.366,7.363222255,9.288184546,11.59499244,17.34117516,24.34554631,23.77446487,7.626324667,7.207836072,7.795784087,19.69629532,18.97732141,20.42946994
744.936,7.553696694,9.332882384,11.63080283,17.48996754,24.52549036,23.89824017,7.697404555,7.3224409,7.969160905,19.84521936,19.06025721,20.54663674
745.506,7.457762922,9.283722023,11.67916743,17.42337269,24.41994415,23.78985998,7.663830065,7.244964793,7.95036798,19.85689067,19.0401732,20.4887731
746.076,7.452558103,9.311428094,11.70683874,17.41521227,24.46492696,23.82308471,7.693909572,7.293044288,7.914579421,19.85191026,19.00571256,20.54443141
746.646,7.570027591,9.336138264,11.73657562,17.60307725,24.56109495,23.89024322,7.852453578,7.272219945,8.025792846,20.06038171,19.12658656,20.61473119
747.216,7.520449463,9.373268822,11.80688622,17.55712018,24.46804798,23.86375168,7.669014647,7.318293304,8.049200235,19.9790454,19.18973055,20.80184213
747.786,7.537021695,9.348813366,11.84462465,17.50007053,24.65363576,23.83475655,7.789961511,7.410569358,8.027872078,20.07563885,19.15801522,20.8447131
748.355,7.528572467,9.43136519,11.87793568,17.5134881,24.58296681,24.0043376,7.85471886,7.307530617,7.981347617,20.02529769,19.16687276,20.8430033
748.925,7.531821828,9.486961445,11.84207436,17.56886916,24.6070901,23.95889086,7.753101009,7.357945459,8.10457696,20.1316269,19.20215958,20.72024266
749.495,7.569487539,9.433232906,11.89561298,17.71647721,24.73410373,24.02567007,7.855866135,7.39234535,8.054484198,20.17077181,19.32602452,20.9037381
750.065,7.584101994,9.468312776,11.95120903,17.70457445,24.59852972,24.02522166,7.822260016,7.35114497,8.201394464,20.30122047,19.30990026,20.97934737
750.634,7.583850815,9.449704547,11.87728228,17.66914901,24.61533034,24.05199011,7.849818253,7.446304015,8.123468103,20.1642238,19.33778232,20.84721158
751.204,7.640973687,9.456496284,11.93855171,17.81222616,24.74196167,24.07132694,7.94485128,7.408873202,8.164510359,20.30959635,19.45181995,20.97646138
751.773,7.57983714,9.508354754,11.8328236,17.7015743,24.72683412,23.98810517,7.848153615,7.383764754,8.132979858,20.15562396,19.3755712,20.91124161
752.343,7.601395374,9.512161725,11.89114498,17.60586897,24.68843224,23.92949321,7.847257247,7.389683201,8.163278897,20.22033095,19.34710552,20.8772069
752.913,7.692943165,9.556383219,11.94643031,17.67163115,24.68293503,24.20043091,7.807348362,7.454111141,8.193993054,20.38273125,19.4513201,21.08733409
753.482,7.727424264,9.613433229,12.17414899,17.77110486,24.75969012,24.18781616,7.911504612,7.398246415,8.303644808,20.46853949,19.61913568,21.15400077
754.051,7.743646199,9.613795719,12.08146959,17.80406211,24.92519997,24.11891157,7.890235285,7.397213793,8.170893426,20.53940403,19.62969664,21.16148208
754.621,7.743180098,9.575281216,12.11748739,17.83868292,24.75614328,24.28855478,7.936683629,7.499046563,8.276424376,20.44946524,19.5671961,21.2059224
755.19,7.760823063,9.669350069,12.14972043,17.88267513,24.82533315,24.32599167,8.025318288,7.591086485,8.34036606,20.56369272,19.63848744,21.14344857
755.759,7.794752655,9.726633876,12.12455872,17.90485243,24.91023459,24.24071558,8.064097002,7.495541048,8.316843978,20.55337027,19.67142832,21.26806749
756.329,7.813261176,9.71978882,12.20634277,17.77283538,24.83113884,24.33919671,7.96213277,7.535505245,8.321386203,20.47518775,19.58245995,21.24990447
756.898,7.771430974,9.681883114,12.10310824,17.83086876,24.85250432,24.27696086,7.961079182,7.462867602,8.199319941,20.50104705,19.64392027,21.21701093
757.467,7.776683061,9.721448557,12.08228565,17.90957891,24.79872028,24.32992517,8.068192395,7.576959006,8.251596284,20.50464377,19.83395066,21.26386848
758.036,7.913751822,9.745171985,12.21348884,17.94137612,25.03986979,24.37108512,7.992893607,7.578521443,8.422092198,20.74105761,19.78143194,21.49108176
758.605,7.766773358,9.744705392,12.21558291,18.00381379,24.85123413,24.35282638,7.981476731,7.502043012,8.257278117,20.62785715,19.8346636,21.27094381
759.174,7.91569993,9.758626898,12.37775109,17.92108519,24.98284022,24.39891684,8.059465885,7.60521037,8.26004059,20.71736086,19.90624642,21.30061883
759.743,7.819608063,9.797385524,12.22961252,18.05325112,24.926617,24.43839832,8.053298817,7.657866327,8.323435275,20.73391032,19.90931593,21.39604336
760.312,7.913749565,9.809646273,12.28570641,17.8936714,24.99031831,24.44116714,8.127497519,7.576232644,8.416684447,20.87689908,20.00585985,21.39144205
760.881,7.869143973,9.720424495,12.36403416,17.99672935,24.94045573,24.35418864,8.053681745,7.603127711,8.319276229,20.68444045,19.94291932,21.45523484
761.45,7.906127526,9.857622687,12.44769533,18.0284953,25.03401047,24.49332364,8.107971625,7.622349603,8.358649786,20.70536271,20.0420722,21.51775225
762.019,8.029728711,9.845619551,12.32175577,18.06711888,25.10935094,24.39076369,8.110776572,7.616861792,8.378775689,20.77775946,20.07785492,21.46916688
762.588,7.918398401,9.816492643,12.46870623,18.14802373,25.0210914,24.42391259,8.07480967,7.63127431,8.397855174,20.79520876,20.05710578,21.47782862
763.156,7.890760433,9.924952552,12.47058539,18.12395795,25.03477072,24.5755676,8.212137474,7.756444299,8.387096049,20.88509948,20.05727503,21.66198296
763.725,7.977378026,9.866974682,12.41427419,18.18750106,25.10383182,24.49344831,8.037657517,7.688073458,8.423177999,20.94152853,20.05180129,21.50009056
764.294,7.997069977,9.922130074,12.60197915,18.15442283,25.1805459,24.6500612,8.176340227,7.714375688,8.455117496,21.01197556,20.14813942,21.66938324
764.862,8.093029395,9.894705925,12.59690026,18.18604184,25.2073252,24.72482475,8.077867055,7.622178026,8.495827613,21.03348575,20.06603051,21.80526996
765.431,8.064036846,9.893620082,12.6123913,18.2470672,25.13785377,24.53631452,8.126895463,7.740616132,8.508801516,20.97083537,20.20235157,21.65436338
765.999,8.020953272,9.943860896,12.5437732,18.18101893,25.02776969,24.57311859,8.15257825,7.677993193,8.503884944,20.9368697,20.22016209,21.75484444
766.568,8.060296954,9.893494053,12.56181292,18.12392584,25.22479523,24.67988912,8.171064046,7.831619293,8.462329196,21.09977379,20.18903654,21.69950631
767.136,8.143631147,10.06797274,12.57131885,18.30310969,25.09669956,24.53705335,8.141398079,7.764849398,8.533691727,21.13157258,20.26082733,21.72884156
767.705,8.086647131,9.975158366,12.63522588,18.31026748,25.29658841,24.66401644,8.1591827,7.731622111,8.552052364,21.17458675,20.36832107,21.92555473
768.273,8.074100763,10.00419092,12.63208756,18.31686569,25.24398275,24.79213172,8.189984642,7.76780956,8.523924202,21.13482573,20.42878483,21.89916501
768.841,8.129296951,10.01254075,12.64516348,18.23814774,25.3155224,24.58136067,8.177505419,7.825212018,8.60606396,21.09296113,20.35248549,21.92290818
769.41,8.127165532,10.04366058,12.68536164,18.34307958,25.22910413,24.68919395,8.371293168,7.783433662,8.629167058,21.26159626,20.36601313,21.9023882
769.978,8.123531042,10.06334433,12.74782775,18.46250289,25.36424258,24.76872061,8.187220051,7.800875754,8.641814271,21.28605078,20.40743993,21.92524496
770.546,8.202571186,10.15874653,12.8418731,18.382386,25.34593089,24.78622018,8.26036517,7.859008682,8.685019228,21.37395447,20.426134,22.0727845
771.114,8.141410593,10.03008314,12.85413584,18.30801005,25.20540646,24.76919506,8.159095588,7.812372346,8.623238018,21.26504056,20.489291,22.01185023
771.682,8.282832939,10.08298129,12.85109286,18.41127312,25.34693484,24.86877457,8.320266216,7.83941227,8.74644401,21.35616545,20.56211306,22.16032745
772.25,8.221607533,10.06916249,12.85042731,18.43747803,25.24175566,24.94862085,8.266285166,7.822188353,8.69080454,21.37855529,20.43049228,22.03593805
772.819,8.23664209,10.21167768,12.95835023,18.32985743,25.3257793,24.82918036,8.234547238,7.805959228,8.693490425,21.28775122,20.52324888,22.16009362
773.387,8.291596712,10.2232897,12.95579268,18.41309664,25.50542128,24.91184541,8.441673172,7.940304501,8.752289206,21.55469375,20.62149202,22.11999383
773.954,8.340383759,10.24171633,12.8972333,18.53814157,25.44201712,25.02698249,8.346607334,7.953833514,8.807273975,21.43557739,20.6066072,22.26490037
774.522,8.247808871,10.33697409,12.78783804,18.49576585,25.35603868,24.8588115,8.302687593,7.911843984,8.789776241,21.37935904,20.67253696,22.21619083
775.09,8.303853352,10.23652171,12.97776567,18.5373814,25.33491535,24.951609,8.385034053,7.931015003,8.79790714,21.56104213,20.59541127,22.3690269
775.658,8.298313218,10.15862312,13.00384461,18.44342387,25.38550544,24.99090655,8.335400909,7.93266062,8.781609088,21.63805164,20.75657863,22.1963083
776.226,8.276955477,10.21183353,13.09799772,18.55487407,25.46062497,25.04710038,8.455429223,7.918946492,8.828912209,21.57425102,20.71106533,22.39703365
776.794,8.230089229,10.17194426,13.1154284,18.53234975,25.44740372,24.94169014,8.319898957,7.828559757,8.73931573,21.55406787,20.77024213,22.25640854
777.361,8.369499908,10.40061103,13.06204151,18.62194521,25.53273487,25.05854538,8.454918141,8.022181972,8.833493952,21.64711662,20.91053158,22.35115851
777.929,8.366078807,10.33573805,13.08692749,18.6239341,25.49513881,25.03486001,8.423690133,7.967249687,8.886373134,21.74855207,20.77718866,22.32365805
778.497,8.391210707,10.42155792,13.15791356,18.85339526,25.65535347,25.1640515,8.455924228,8.04636437,8.922638811,21.68308495,20.91664698,22.54163548
779.064,8.420646475,10.40407513,13.24483142,18.74033708,25.61131047,25.22224139,8.575685484,8.046234284,8.90731623,21.85412942,20.99802389,22.6290932
779.632,8.458026876,10.27567513,13.08721063,18.69231882,25.65584531,25.18709707,8.48132801,8.033056666,8.879123744,21.74027495,20.87127915,22.50304935
780.199,8.415802332,10.44942387,13.32139551,18.83513343,25.68978434,25.23110348,8.519378218,8.072127595,8.919362872,21.81378052,20.88008923,22.59593681
780.767,8.402828047,10.45240091,13.32510116,18.73748737,25.60335016,25.10595783,8.469648316,8.037928886,8.98548007,21.8322366,20.998227,22.68114535
781.334,8.363872613,10.40473459,13.22694778,18.75275299,25.56127029,25.09984291,8.531026627,8.071572357,8.964456762,21.77326156,20.93880175,22.62320162
781.901,8.454962508,10.43305165,13.24335774,18.81440478,25.65337517,25.08610065,8.557606169,8.062724551,9.024428835,21.83194288,21.00268057,22.59018158
782.469,8.604568971,10.48232536,13.38600195,18.73556346,25.65681745,25.307163,8.58194059,8.122083522,9.071315126,21.92981521,21.0379595,22.63423308
783.036,8.44543523,10.40875229,13.28469359,18.76365994,25.55722648,25.11847455,8.586935407,8.123054486,8.900207343,21.84984913,21.04722653,22.38972628
783.603,8.510606112,10.50985525,13.43684046,18.89852157,25.7808281,25.22471004,8.666803392,8.197041684,9.065471691,21.92492481,21.21639848,22.68532374
784.17,8.57185592,10.63380924,13.46323903,18.83060644,25.69434807,25.23752599,8.578040537,8.19001821,9.053586806,21.86775563,21.11600169,22.74846303
784.738,8.561279662,10.48614666,13.34462038,18.83838966,25.75270759,25.28246175,8.564978794,8.044319158,9.091694328,21.84757927,21.09702597,22.81474519
785.305,8.676024822,10.55027321,13.61051146,18.99774907,25.84248295,25.46957941,8.69771522,8.198703994,9.210441235,22.0813896,21.2376758,22.90804136
785.872,8.560983473,10.62624674,13.48012816,18.81071381,25.76406082,25.41316,8.66523128,8.124861393,9.134291805,22.14902425,21.21768428,22.81208315
786.439,8.652416292,10.67208074,13.58681187,18.99817653,25.83781523,25.33307744,8.699194121,8.207967883,9.154349375,22.16500938,21.23586497,22.89704147
787.006,8.705067944,10.60361085,13.64813325,19.00171544,25.91383692,25.23082263,8.672362474,8.185300725,9.160512952,22.14740992,21.22519413,22.80366689
787.573,8.610797884,10.6409738,13.5851271,18.90444379,25.76069593,25.51910682,8.610489587,8.118933473,9.130861393,22.14698543,21.32055797,22.84366771
788.14,8.67218217,10.58870012,13.58250624,18.85272834,25.77303131,25.32973807,8.716502977,8.191150875,9.172671135,22.13395592,21.33781456,22.85865897
788.706,8.649592981,10.73752593,13.55458745,18.88478567,25.84691871,25.51304614,8.737531295,8.204073835,9.081057763,22.15597335,21.34900269,23.00070538
789.273,8.75442369,10.77672284,13.69795186,19.03374923,25.91071293,25.44115274,8.67321589,8.279628387,9.151671455,22.31172689,21.50932408,23.04974871
789.84,8.7773171,10.79092016,13.74613108,19.12969904,26.02978246,25.73523477,8.641888893,8.252679262,9.342605305,22.28015475,21.50237737,23.17856379
790.407,8.746603134,10.72663107,13.73875205,19.04071111,25.95322069,25.42662432,8.692818641,8.244345372,9.24594062,22.36144699,21.38940001,23.15592799
790.974,8.762646568,10.88516639,13.81200267,19.05982048,25.9823533,25.56480537,8.696003266,8.372539089,9.296981222,22.39370664,21.57277418,23.0966564
791.54,8.752466412,10.87633173,13.79457785,19.16948924,26.00700977,25.61200156,8.696592248,8.338109742,9.227888264,22.33468008,21.50223654,23.08445222
792.107,8.852400412,10.81909325,13.6761299,19.07713282,25.99733379,25.56777576,8.690220894,8.25962211,9.29551028,22.37894298,21.39826917,23.07297918
792.673,8.770687287,10.82042425,13.92745186,19.17519074,26.05424206,25.65035806,8.808232178,8.423036623,9.387413796,22.41972103,21.46061439,23.07462927
793.24,8.773746555,10.75693497,13.81605864,19.10450986,25.89822895,25.51486019,8.665554134,8.396789653,9.315006789,22.28293309,21.5265738,22.93343775
793.806,8.861290718,10.86076397,13.95149128,19.2724334,25.95877019,25.78762028,8.816221031,8.435250725,9.358858949,22.53979639,21.56705048,23.29523721
794.373,8.743012359,10.7813342,13.82145427,19.25212486,26.05015614,25.66772756,8.703842395,8.293735888,9.309285576,22.4759583,21.58580394,23.2448543
794.939,8.911264727,10.96414494,13.88787208,19.12000904,26.1122429,25.78530008,8.802242695,8.486571138,9.474781975,22.58206563,21.66651694,23.14809683
795.505,8.958962257,10.89027102,13.94144196,19.45453015,25.97739644,25.78126985,8.860596457,8.431823803,9.475868053,22.6834409,21.57737823,23.32099283
796.072,8.920692662,10.98010204,13.96964725,19.26254078,26.03644485,25.62725469,8.8496285,8.40841185,9.34121295,22.51134082,21.64781265,23.32858814
796.638,9.02464616,10.97743468,14.00118244,19.39320009,26.11012813,25.90731645,8.917789898,8.43857904,9.419341515,22.65513296,21.72241812,23.37940918
797.204,8.921635434,11.04472633,13.96850077,19.40928019,26.15245663,25.7972764,8.823856185,8.408117512,9.487587723,22.70085308,21.67101197,23.38577537
797.77,8.86861629,11.00375725,14.10454067,19.29252398,25.96672308,25.76190846,8.864897019,8.407975802,9.444473388,22.4430862,21.84627465,23.30000571
798.337,8.924587748,10.99080184,14.05282593,19.40101411,25.99091189,25.72302005,8.941691762,8.46796187,9.482541055,22.530764,21.74028053,23.34052265
798.903,9.01159462,11.01152338,14.04804982,19.39412473,26.17213517,25.71569786,8.897854602,8.504205212,9.566716593,22.68328144,21.89469043,23.5310943
799.469,9.098785953,11.00224513,14.11261814,19.31723019,26.04694748,25.81439897,8.848254912,8.510630777,9.503830612,22.69675402,21.87798301,23.47281933
800.035,8.979856957,11.04402311,14.21227112,19.39185047,26.11290074,25.7320454,8.936075512,8.488681858,9.531822573,22.72448464,21.85895377,23.31563597
800.601,9.1588275,11.21315057,14.28601356,19.54365005,26.17838689,25.8174967,9.036657037,8.572121892,9.718124474,22.78999701,21.97363478,23.5491827
801.167,9.123746448,11.12611278,14.18787228,19.33625366,26.03568808,25.81354079,8.913479359,8.589439994,9.537270404,22.73022193,22.03015531,23.51235013
801.732,9.186301762,11.11542864,14.32782599,19.4996405,26.32428979,25.94683907,8.920086996,8.441612713,9.574829307,22.7287718,21.89511417,23.49180279
802.298,9.177022969,11.24289241,14.39388621,19.5125699,26.21002066,25.91302042,9.027164693,8.514457672,9.624101877,22.8594906,22.10326388,23.78525673
802.864,9.1256714,11.17911455,14.32303475,19.51923051,26.39556569,25.94624475,9.079579166,8.65723133,9.700720418,22.89244143,22.11175091,23.67795109
803.43,9.114460721,11.19244013,14.38112932,19.60383616,26.32326995,25.9918156,9.014936243,8.61828773,9.705291319,22.93222816,21.98738675,23.67891099
803.996,9.250025535,11.32485516,14.4161715,19.54904372,26.23594115,25.97617218,9.052955267,8.587009852,9.590322569,22.9569146,22.04980498,23.68410292
804.561,9.230330032,11.28309421,14.4981364,19.68241904,26.48366785,26.07459489,9.055434617,8.653238088,9.746805627,22.84747924,22.15447834,23.75479309
805.127,9.244645852,11.24079008,14.44973875,19.62604282,26.31120869,26.07540419,9.018445439,8.707985623,9.735662155,23.01715281,22.14715663,23.71424913
805.692,9.2729865,11.34837934,14.48134467,19.81094097,26.50836051,26.19357501,9.118258489,8.661788085,9.67142178,23.06798691,22.08085951,23.80794906
806.258,9.205713615,11.2911844,14.52541819,19.68769753,26.29424932,26.14097547,9.078528456,8.696867826,9.807311634,22.91053909,22.12064483,23.84190619
806.823,9.304797934,11.38999986,14.56353068,19.80281966,26.32459341,26.13679371,9.162562284,8.817143651,9.927542718,23.06122026,22.13238928,23.71288229
807.389,9.353235801,11.43886842,14.48752625,19.75048654,26.29487201,26.17589893,9.043703843,8.67842074,9.770631895,22.97758604,22.04800134,23.90331716
807.954,9.254829951,11.32247728,14.52371884,19.60820698,26.55592467,26.11519129,9.194295509,8.801676819,9.817687645,22.86816572,22.19991703,23.66081069
808.52,9.4507207,11.43746215,14.57848042,19.98565417,26.43931332,26.10878514,9.157596545,8.754442732,9.879251229,23.1954223,22.41581954,24.03264563
809.085,9.41991513,11.47049063,14.66132563,19.78058888,26.43253275,26.24688066,9.185537759,8.806227606,9.895779011,23.24487787,22.39267196,23.89511165
809.65,9.497729478,11.44621515,14.6977453,19.85647637,26.47780149,26.34637306,9.191203075,8.916263528,9.930914763,23.23508373,22.41330026,24.06606432
810.216,9.451926545,11.51665797,14.66724563,19.82027734,26.38729892,26.29503658,9.200517978,8.767951128,9.933276821,23.18644275,22.30193083,23.91696706
810.781,9.499024061,11.67446092,14.74951808,19.80155549,26.43943027,26.23040358,9.187761452,8.909528434,9.995416708,23.22028162,22.36008599,23.99075398
811.346,9.579119635,11.6957801,14.73456603,19.77897334,26.42704561,26.28337291,9.404501923,8.888210179,10.09767793,23.44892842,22.51919795,24.0859205
